Date,Store,Dept,Weekly_Sales
2013-07-05,27,72,53327.81030000002
2013-07-05,27,74,29045.677899999995
2013-07-05,27,79,37020.847699999984
2013-07-05,27,80,26204.7602
2013-07-05,27,81,29509.50500000001
2013-07-05,27,82,29154.16499999999
2013-07-05,27,83,8747.0127
2013-07-05,27,85,4618.390299999999
2013-07-05,27,87,20100.750200000013
2013-07-05,27,90,90582.21860000001
2013-07-05,27,91,64126.67749999998
2013-07-05,27,92,99654.80429999997
2013-07-05,27,93,69335.11700000003
2013-07-05,27,94,75360.85049999999
2013-07-05,27,95,99643.26940000002
2013-07-05,27,96,32163.41189999998
2013-07-05,27,97,26679.055200000013
2013-07-05,27,98,11450.2237
2013-07-05,27,99,559.7159
2013-07-12,27,1,22738.209800000015
2013-07-12,27,2,85898.6584
2013-07-12,27,3,24483.847599999965
2013-07-12,27,4,44448.56969999998
2013-07-12,27,5,18554.294799999996
2013-07-12,27,6,5428.075499999999
2013-07-12,27,7,44535.26269999999
2013-07-12,27,8,39037.68579999998
2013-07-12,27,9,38371.072199999995
2013-07-12,27,10,38783.4959
2013-07-12,27,11,39656.24030000002
2013-07-12,27,12,3991.5782000000017
2013-07-12,27,13,51496.3325
2013-07-12,27,14,25214.385899999994
2013-07-12,27,16,38156.48709999998
2013-07-12,27,17,15788.214399999999
2013-07-12,27,19,1544.104600000001
2013-07-12,27,20,12250.0125
2013-07-12,27,21,7379.535199999995
2013-07-12,27,22,17997.547299999987
2013-07-12,27,23,41699.411700000026
2013-07-12,27,24,8557.200700000001
2013-07-12,27,25,10980.8816
2013-07-12,27,26,9760.554499999997
2013-07-12,27,27,1782.7639000000008
2013-07-12,27,28,479.8267999999999
2013-07-12,27,29,9630.539699999987
2013-07-12,27,30,5903.404099999999
2013-07-12,27,31,3580.632999999999
2013-07-12,27,32,8856.845099999999
2013-07-12,27,33,8482.634600000005
2013-07-12,27,34,20771.265300000006
2013-07-12,27,35,4304.490399999999
2013-07-12,27,36,4465.6642
2013-07-12,27,37,2340.3950000000004
2013-07-12,27,38,40152.01440000001
2013-07-12,27,40,68661.54590000006
2013-07-12,27,41,1764.5319000000015
2013-07-12,27,42,10718.32399999999
2013-07-12,27,44,4359.5201
2013-07-12,27,46,48494.19409999996
2013-07-12,27,49,10661.840099999998
2013-07-12,27,50,2380.71
2013-07-12,27,52,2158.0353000000014
2013-07-12,27,55,6676.015500000006
2013-07-12,27,56,2409.4603000000016
2013-07-12,27,58,825.75
2013-07-12,27,59,340.56180000000023
2013-07-12,27,60,109.93799999999997
2013-07-12,27,67,9358.6288
2013-07-12,27,71,10379.151600000001
2013-07-12,27,72,50095.49660000002
2013-07-12,27,74,27797.472899999997
2013-07-12,27,79,37840.7851
2013-07-12,27,80,26981.231500000005
2013-07-12,27,81,29575.586999999974
2013-07-12,27,82,29131.67800000001
2013-07-12,27,83,8862.122300000003
2013-07-12,27,85,4477.703200000004
2013-07-12,27,87,18938.746600000002
2013-07-12,27,90,87891.86799999997
2013-07-12,27,91,65274.01779999997
2013-07-12,27,92,99702.41749999998
2013-07-12,27,93,55832.797500000015
2013-07-12,27,94,74489.06289999996
2013-07-12,27,95,99667.37350000002
2013-07-12,27,96,23173.301600000006
2013-07-12,27,97,22211.189000000002
2013-07-12,27,98,11254.624699999997
2013-07-19,27,1,21880.881299999994
2013-07-19,27,2,86983.15720000003
2013-07-19,27,3,31385.529800000008
2013-07-19,27,4,45908.559499999974
2013-07-19,27,5,18929.2426
2013-07-19,27,6,5245.596999999998
2013-07-19,27,7,43359.2595
2013-07-19,27,8,39553.26250000002
2013-07-19,27,9,41606.617900000005
2013-07-19,27,10,40209.19839999998
2013-07-19,27,11,47154.56089999999
2013-07-19,27,12,4092.1475000000037
2013-07-19,27,13,52824.83740000001
2013-07-19,27,14,23942.668899999993
2013-07-19,27,16,36063.187000000005
2013-07-19,27,17,16168.372400000004
2013-07-19,27,19,1660.3801999999996
2013-07-19,27,20,12452.795600000007
2013-07-19,27,21,7177.0647
2013-07-19,27,22,18621.548
2013-07-19,27,23,40658.14980000001
2013-07-19,27,24,8158.692100000006
2013-07-19,27,25,11831.381799999996
2013-07-19,27,26,9252.229499999994
2013-07-19,27,27,1718.825300000001
2013-07-19,27,28,477.1817000000002
2013-07-19,27,29,10397.570799999989
2013-07-19,27,30,5870.858099999997
2013-07-19,27,31,3444.5130000000004
2013-07-19,27,32,8863.0489
2013-07-19,27,33,8765.080399999999
2013-07-19,27,34,21455.812699999995
2013-07-19,27,35,4596.196
2013-07-19,27,36,2744.1585000000005
2013-07-19,27,37,2222.2706999999996
2013-07-19,27,38,40815.84189999999
2013-07-19,27,40,68840.06609999992
2013-07-19,27,41,1791.5882999999997
2013-07-19,27,42,10387.973099999992
2013-07-19,27,44,4176.292000000001
2013-07-19,27,46,47783.75589999995
2013-07-19,27,49,10360.003599999998
2013-07-19,27,50,2003.66
2013-07-19,27,52,2216.710100000001
2013-07-19,27,54,49.785000000000046
2013-07-19,27,55,6685.267200000003
2013-07-19,27,56,2034.153800000001
2013-07-19,27,58,1963.45
2013-07-19,27,59,362.8369
2013-07-19,27,60,103.29599999999996
2013-07-19,27,67,9429.234600000002
2013-07-19,27,71,11022.546699999997
2013-07-19,27,72,47118.01490000003
2013-07-19,27,74,28892.678099999986
2013-07-19,27,79,38222.60420000003
2013-07-19,27,80,26676.390199999994
2013-07-19,27,81,29612.336999999978
2013-07-19,27,82,28778.142200000002
2013-07-19,27,83,8475.894299999994
2013-07-19,27,85,4318.394999999999
2013-07-19,27,87,18842.23759999999
2013-07-19,27,90,88991.58630000002
2013-07-19,27,91,61614.57480000005
2013-07-19,27,92,99617.34989999999
2013-07-19,27,93,54567.56630000003
2013-07-19,27,94,75324.98659999997
2013-07-19,27,95,99785.8521
2013-07-19,27,96,23505.806000000004
2013-07-19,27,97,20805.552399999997
2013-07-19,27,98,9012.932600000002
2013-07-19,27,99,60.129200000000054
2013-07-26,27,1,22348.580799999985
2013-07-26,27,2,87790.08700000003
2013-07-26,27,3,34160.06409999998
2013-07-26,27,4,44978.81709999998
2013-07-26,27,5,18691.41879999999
2013-07-26,27,6,5964.719699999996
2013-07-26,27,7,40937.885999999984
2013-07-26,27,8,39642.40530000002
2013-07-26,27,9,38329.1993
2013-07-26,27,10,38421.29009999999
2013-07-26,27,11,35951.9198
2013-07-26,27,12,4367.421100000003
2013-07-26,27,13,53517.74059999999
2013-07-26,27,14,24039.458000000013
2013-07-26,27,16,28770.1638
2013-07-26,27,17,16837.03420000001
2013-07-26,27,19,1170.3917
2013-07-26,27,20,13030.867000000011
2013-07-26,27,21,7064.739600000001
2013-07-26,27,22,18764.818399999996
2013-07-26,27,23,37880.63319999997
2013-07-26,27,24,8560.253400000007
2013-07-26,27,25,11473.651599999994
2013-07-26,27,26,9426.649099999995
2013-07-26,27,27,1688.4831999999997
2013-07-26,27,28,494.43489999999997
2013-07-26,27,29,8929.482599999996
2013-07-26,27,30,5684.872699999999
2013-07-26,27,31,3863.9249999999984
2013-07-26,27,32,8623.009199999997
2013-07-26,27,33,9011.359300000006
2013-07-26,27,34,20680.39289999999
2013-07-26,27,35,3833.2492000000016
2013-07-26,27,36,1907.2946
2013-07-26,27,37,2243.2051
2013-07-26,27,38,38654.272000000004
2013-07-26,27,40,70458.41149999996
2013-07-26,27,41,1761.2885
2013-07-26,27,42,10741.37829999999
2013-07-26,27,44,4414.700700000002
2013-07-26,27,46,46541.04589999997
2013-07-26,27,49,9899.082700000004
2013-07-26,27,50,2554.035
2013-07-26,27,52,2024.4219000000003
2013-07-26,27,54,30.912400000000012
2013-07-26,27,55,8097.878400000003
2013-07-26,27,56,1828.3431000000014
2013-07-26,27,58,962.53
2013-07-26,27,59,452.4053999999999
2013-07-26,27,60,95.40599999999999
2013-07-26,27,67,9331.702800000006
2013-07-26,27,71,10728.192300000004
2013-07-26,27,72,53993.07
2013-07-26,27,74,28167.694999999985
2013-07-26,27,79,36906.42579999999
2013-07-26,27,80,26533.48779999999
2013-07-26,27,81,29331.2758
2013-07-26,27,82,30575.40470000001
2013-07-26,27,83,8025.181700000002
2013-07-26,27,85,4618.014199999996
2013-07-26,27,87,18632.388999999992
2013-07-26,27,90,91217.992
2013-07-26,27,91,62020.041500000014
2013-07-26,27,92,99642.36239999998
2013-07-26,27,93,54267.731900000006
2013-07-26,27,94,72404.3712
2013-07-26,27,95,99312.99240000002
2013-07-26,27,96,27150.794600000012
2013-07-26,27,97,21323.018500000002
2013-07-26,27,98,10925.526999999996
2013-07-26,27,99,15.09409999999999
2012-11-02,28,1,38223.63890000004
2012-11-02,28,2,56605.23600000004
2012-11-02,28,3,8895.976200000005
2012-11-02,28,4,31040.063399999966
2012-11-02,28,5,27733.904600000023
2012-11-02,28,6,4005.5521000000026
2012-11-02,28,7,28439.583599999998
2012-11-02,28,8,35230.27499999997
2012-11-02,28,9,15077.386299999996
2012-11-02,28,10,19778.365499999978
2012-11-02,28,11,12635.015999999992
2012-11-02,28,12,3087.514500000002
2012-11-02,28,13,40237.44200000002
2012-11-02,28,14,19354.191399999992
2012-11-02,28,16,4723.6636
2012-11-02,28,17,9856.665000000003
2012-11-02,28,18,15659.051300000014
2012-11-02,28,19,1407.2496000000006
2012-11-02,28,20,4968.797099999999
2012-11-02,28,21,4748.889500000001
2012-11-02,28,22,9408.562100000006
2012-11-02,28,23,36666.32879999999
2012-11-02,28,24,9134.046699999995
2012-11-02,28,25,14897.408199999989
2012-11-02,28,26,12836.8105
2012-11-02,28,27,1963.7266999999993
2012-11-02,28,28,889.4521999999998
2012-11-02,28,29,5539.7612999999965
2012-11-02,28,30,2794.9370999999996
2012-11-02,28,31,3803.093100000001
2012-11-02,28,32,8927.2226
2012-11-02,28,33,9700.9199
2012-11-02,28,34,15072.513599999991
2012-11-02,28,35,2447.2243999999996
2012-11-02,28,36,1916.4805999999996
2012-11-02,28,37,1725.8946000000003
2012-11-02,28,38,53175.638100000004
2012-11-02,28,40,49225.322900000065
2012-11-02,28,41,1793.3902000000005
2012-11-02,28,42,6687.380400000003
2012-11-02,28,44,4845.204099999995
2012-11-02,28,45,26.338899999999995
2012-11-02,28,46,19975.0023
2012-11-02,28,49,12299.041199999996
2012-11-02,28,52,2401.1179
2012-11-02,28,54,38.77340000000002
2012-11-02,28,55,12369.267299999998
2012-11-02,28,56,590.6647999999994
2012-11-02,28,58,7903.5859
2012-11-02,28,59,410.25640000000055
2012-11-02,28,60,723.7994999999996
2012-11-02,28,67,6461.7909
2012-11-02,28,71,5929.928999999999
2012-11-02,28,72,54764.190699999985
2012-11-02,28,74,10833.93399999999
2012-11-02,28,79,46129.14030000003
2012-11-02,28,80,20199.49240000001
2012-11-02,28,81,24975.925799999983
2012-11-02,28,82,18133.328799999996
2012-11-02,28,83,8155.298499999992
2012-11-02,28,85,1222.5277999999992
2012-11-02,28,87,14083.292600000004
2012-11-02,28,90,78668.72819999998
2012-11-02,28,91,62996.57069999998
2012-11-02,28,92,99972.0713
2012-11-02,28,93,57859.087
2012-11-02,28,94,39890.026400000024
2012-11-02,28,95,98124.30350000001
2012-11-02,28,96,29268.08749999999
2012-11-02,28,97,29497.029199999975
2012-11-02,28,98,11904.110600000005
2012-11-02,28,99,202.16080000000005
2012-11-09,28,1,23239.095700000013
2012-11-09,28,2,57137.29800000001
2012-11-09,28,3,8732.827100000002
2012-11-09,28,4,31528.916399999984
2012-11-09,28,5,28324.625200000024
2012-11-09,28,6,4076.665000000002
2012-11-09,28,7,28585.496100000004
2012-11-09,28,8,34451.001899999996
2012-11-09,28,9,14774.695899999993
2012-11-09,28,10,19994.892399999982
2012-11-09,28,11,12263.767699999999
2012-11-09,28,12,3055.647400000001
2012-11-09,28,13,41818.26610000003
2012-11-09,28,14,19216.87429999999
2012-11-09,28,16,3829.2111999999997
2012-11-09,28,17,9481.608400000005
2012-11-09,28,18,12233.187900000003
2012-11-09,28,19,1406.4485000000009
2012-11-09,28,20,4882.6661
2012-11-09,28,21,4793.8002
2012-11-09,28,22,9286.894000000002
2012-11-09,28,23,36865.0928
2012-11-09,28,24,8184.413600000001
2012-11-09,28,25,14622.657799999994
2012-11-09,28,26,13508.034299999998
2012-11-09,28,27,1761.8115
2012-11-09,28,28,795.6187999999997
2012-11-09,28,29,5827.079499999997
2012-11-09,28,30,2817.4707999999996
2012-11-09,28,31,2353.766599999999
2012-11-09,28,32,9073.550900000002
2012-11-09,28,33,9654.042100000002
2012-11-09,28,34,16110.1145
2012-11-09,28,35,2505.746399999999
2012-11-09,28,36,1850.5997999999995
2012-11-09,28,37,1666.6376000000005
2012-11-09,28,38,53967.92250000001
2012-11-09,28,40,49240.421200000055
2012-11-09,28,41,1795.0095000000003
2012-11-09,28,42,6747.0943000000025
2012-11-09,28,44,4952.837999999997
2012-11-09,28,45,25.47909999999999
2012-11-09,28,46,19315.759100000003
2012-11-09,28,49,12585.179799999998
2012-11-09,28,52,2417.0124000000005
2012-11-09,28,54,32.19600000000003
2012-11-09,28,55,15321.0849
2012-11-09,28,56,223.06740000000005
2012-11-09,28,58,7248.2599
2012-11-09,28,59,359.0423000000002
2012-11-09,28,60,686.1686
2012-11-09,28,67,6174.0794000000005
2012-11-09,28,71,5677.538399999999
2012-11-09,28,72,53024.28440000001
2012-11-09,28,74,10743.981099999992
2012-11-09,28,79,42407.61510000001
2012-11-09,28,80,21566.19020000001
2012-11-09,28,81,25258.185900000008
2012-11-09,28,82,18191.41179999999
2012-11-09,28,83,9174.053499999996
2012-11-09,28,85,1157.3871999999992
2012-11-09,28,87,13842.305300000002
2012-11-09,28,90,78088.16840000002
2012-11-09,28,91,69040.05080000003
2012-11-09,28,92,99875.31880000001
2012-11-09,28,93,64942.22329999996
2012-11-09,28,94,39812.325899999996
2012-11-09,28,95,98137.0726
2012-11-09,28,96,28431.224999999995
2012-11-09,28,97,28768.170599999983
2012-11-09,28,98,12293.010099999996
2012-11-09,28,99,69.19860000000003
2012-11-16,28,1,22708.15840000002
2012-11-16,28,2,52949.014799999975
2012-11-16,28,3,9034.9963
2012-11-16,28,4,28687.76190000001
2012-11-16,28,5,31477.30120000003
2012-11-16,28,6,3923.2358000000004
2012-11-16,28,7,34262.72809999998
2012-11-16,28,8,34660.25329999999
2012-11-16,28,9,12782.941700000001
2012-11-16,28,10,19613.809499999996
2012-11-16,28,11,15845.354200000007
2012-11-16,28,12,2978.8648000000003
2012-11-16,28,13,36639.021299999986
2012-11-16,28,14,21611.49359999999
2012-11-16,28,16,3596.0673999999995
2012-11-16,28,17,11646.8669
2012-11-16,28,18,12807.411199999997
2012-11-16,28,19,1537.2131000000006
2012-11-16,28,20,4696.4590000000035
2012-11-16,28,21,4742.017399999998
2012-11-16,28,22,11028.314600000002
2012-11-16,28,23,38768.25070000001
2012-11-16,28,24,9138.789000000002
2012-11-16,28,25,15700.014799999983
2012-11-16,28,26,13527.006299999997
2012-11-16,28,27,2193.682199999999
2012-11-16,28,28,871.3213000000002
2012-11-16,28,29,6655.298000000001
2012-11-16,28,30,2768.407500000001
2012-11-16,28,31,2857.0173
2012-11-16,28,32,6975.244600000002
2012-11-16,28,33,8586.295400000003
2012-11-16,28,34,15933.201700000001
2012-11-16,28,35,2463.9178
2012-11-16,28,36,2573.2619999999993
2012-11-16,28,37,1625.9022000000007
2012-11-16,28,38,53816.07980000001
2012-11-16,28,40,45437.0605
2012-11-16,28,41,1879.154999999999
2012-11-16,28,42,6468.553500000001
2012-11-16,28,44,4875.161200000001
2012-11-16,28,46,19773.386600000005
2012-11-16,28,49,11241.347600000003
2012-11-16,28,52,2662.660699999999
2012-11-16,28,54,35.651800000000016
2012-11-16,28,55,19278.85610000001
2012-11-16,28,56,208.73760000000004
2012-11-16,28,58,6058.6476
2012-11-16,28,59,453.71420000000035
2012-11-16,28,60,596.7042
2012-11-16,28,67,6066.062699999997
2012-11-16,28,71,5267.051100000001
2012-11-16,28,72,56801.410099999935
2012-11-16,28,74,10626.211599999995
2012-11-16,28,79,42368.8253
2012-11-16,28,80,17311.577899999997
2012-11-16,28,81,21045.350400000007
2012-11-16,28,82,17405.462399999993
2012-11-16,28,83,5195.124600000001
2012-11-16,28,85,1168.7551999999994
2012-11-16,28,87,13178.263200000005
2012-11-16,28,90,65914.23199999999
2012-11-16,28,91,49721.11040000003
2012-11-16,28,92,96202.86980000004
2012-11-16,28,93,47351.61399999996
2012-11-16,28,94,33444.145600000025
2012-11-16,28,95,83065.08980000002
2012-11-16,28,96,26975.0942
2012-11-16,28,97,20543.3739
2012-11-16,28,98,12024.168499999994
2012-11-16,28,99,64.43020000000003
2012-11-23,28,1,21286.152299999994
2012-11-23,28,2,59770.66279999998
2012-11-23,28,3,9303.967599999996
2012-11-23,28,4,34768.491700000006
2012-11-23,28,5,72434.61260000005
2012-11-23,28,6,18507.44429999999
2012-11-23,28,7,80492.13879999999
2012-11-23,28,8,35660.147800000006
2012-11-23,28,9,18443.004399999987
2012-11-23,28,10,19480.073200000017
2012-11-23,28,11,13024.749200000002
2012-11-23,28,12,3229.6997999999985
2012-11-23,28,13,37542.9066
2012-11-23,28,14,51973.672300000035
2012-11-23,28,16,4503.3782999999985
2012-11-23,28,17,11413.159800000005
2012-11-23,28,18,28103.598100000007
2012-11-23,28,19,1644.077600000001
2012-11-23,28,20,7094.158899999991
2012-11-23,28,21,5712.9014
2012-11-23,28,22,13814.744600000007
2012-11-23,28,23,49018.93620000002
2012-11-23,28,24,14301.161099999994
2012-11-23,28,25,17033.046899999994
2012-11-23,28,26,18538.202199999996
2012-11-23,28,27,3195.5209999999997
2012-11-23,28,28,911.3009000000003
2012-11-23,28,29,10459.4738
2012-11-23,28,30,3112.7925000000037
2012-11-23,28,31,2713.893999999999
2012-11-23,28,32,9940.06360000001
2012-11-23,28,33,13593.0853
2012-11-23,28,34,17557.1777
2012-11-23,28,35,2245.6587000000004
2012-11-23,28,36,2810.6885
2012-11-23,28,37,1778.439700000002
2012-11-23,28,38,44001.09209999999
2012-11-23,28,40,44673.48439999996
2012-11-23,28,41,2364.2863000000007
2012-11-23,28,42,6209.982800000001
2012-11-23,28,44,7980.344300000005
2012-11-23,28,46,20884.553899999988
2012-11-23,28,49,10289.830400000004
2012-11-23,28,52,4317.086500000002
2012-11-23,28,54,46.93880000000004
2012-11-23,28,55,39015.7137
2012-11-23,28,56,983.5222999999996
2012-11-23,28,59,927.0724
2012-11-23,28,60,465.0076
2012-11-23,28,67,5524.018799999995
2012-11-23,28,71,7647.5628000000015
2012-11-23,28,72,86755.30100000002
2012-11-23,28,74,18421.208499999997
2012-11-23,28,79,42646.49299999997
2012-11-23,28,80,16838.947099999998
2012-11-23,28,81,20847.852300000013
2012-11-23,28,82,21716.701900000015
2012-11-23,28,83,4619.064699999997
2012-11-23,28,85,1195.4596999999987
2012-11-23,28,87,12522.373200000005
2012-11-23,28,90,71573.23809999991
2012-11-23,28,91,46613.481
2012-11-23,28,92,93018.45089999998
2012-11-23,28,93,52166.236800000006
2012-11-23,28,94,33688.689000000035
2012-11-23,28,95,82269.93860000002
2012-11-23,28,96,32451.928600000017
2012-11-23,28,97,19286.984700000005
2012-11-23,28,98,16979.3416
2012-11-23,28,99,3754.451000000001
2012-11-30,28,1,44853.0587
2012-11-30,28,2,58360.736399999965
2012-11-30,28,3,9121.397699999998
2012-11-30,28,4,31610.0769
2012-11-30,28,5,35415.865199999986
2012-11-30,28,6,7269.370699999999
2012-11-30,28,7,48933.44089999997
2012-11-30,28,8,34062.29319999999
2012-11-30,28,9,16622.575099999987
2012-11-30,28,10,19289.89190000001
2012-11-30,28,11,12790.7328
2012-11-30,28,12,3149.4889999999996
2012-11-30,28,13,35784.44089999998
2012-11-30,28,14,37201.9825
2012-11-30,28,16,3855.3831999999993
2012-11-30,28,17,10708.829000000003
2012-11-30,28,18,26687.36310000001
2012-11-30,28,19,1556.5110000000009
2012-11-30,28,20,5072.9397999999965
2012-11-30,28,21,5269.725300000002
2012-11-30,28,22,11864.118599999996
2012-11-30,28,23,42677.18650000001
2012-11-30,28,24,10756.987699999989
2012-11-30,28,25,16491.33189999999
2012-11-30,28,26,12697.890699999994
2012-11-30,28,27,2174.1283999999987
2012-11-30,28,28,912.6479000000005
2012-11-30,28,29,8288.727400000003
2012-11-30,28,30,3075.8406000000027
2012-11-30,28,31,2239.5604000000008
2012-11-30,28,32,9230.403800000002
2012-11-30,28,33,10322.465499999995
2012-11-30,28,34,18716.755300000004
2012-11-30,28,35,2627.5648000000006
2012-11-30,28,36,2594.283099999998
2012-11-30,28,37,1761.9853000000012
2012-11-30,28,38,47803.27750000001
2012-11-30,28,40,45306.945199999966
2012-11-30,28,41,2416.9444000000008
2012-11-30,28,42,6207.459499999998
2012-11-30,28,44,5420.007499999998
2012-11-30,28,46,20754.08629999999
2012-11-30,28,49,10473.38770000001
2012-11-30,28,52,3952.039100000001
2012-11-30,28,54,48.82100000000004
2012-11-30,28,55,23512.727499999994
2012-11-30,28,56,606.5461
2012-11-30,28,59,517.5424000000004
2012-11-30,28,60,488.7216
2012-11-30,28,67,5545.107099999994
2012-11-30,28,71,6164.684899999997
2012-11-30,28,72,55507.15050000001
2012-11-30,28,74,11826.704500000007
2012-11-30,28,79,42030.127299999964
2012-11-30,28,80,16628.66969999999
2012-11-30,28,81,20280.656800000004
2012-11-30,28,82,21233.7645
2012-11-30,28,83,4381.320999999998
2012-11-30,28,85,1161.0905999999993
2012-11-30,28,87,12904.97480000001
2012-11-30,28,90,70059.18299999992
2012-11-30,28,91,44518.50399999998
2012-11-30,28,92,84132.3732
2012-11-30,28,93,46313.912799999984
2012-11-30,28,94,32188.19080000003
2012-11-30,28,95,79252.04430000004
2012-11-30,28,96,31649.944200000013
2012-11-30,28,97,18738.027
2012-11-30,28,98,12642.797399999998
2012-12-07,28,1,39806.9704
2012-12-07,28,2,57134.22379999998
2012-12-07,28,3,9850.840100000001
2012-12-07,28,4,31764.486599999982
2012-12-07,28,5,38007.256799999996
2012-12-07,28,6,5221.313999999999
2012-12-07,28,7,58704.23310000001
2012-12-07,28,8,35454.32140000001
2012-12-07,28,9,14002.352200000007
2012-12-07,28,10,17863.061199999993
2012-12-07,28,11,13787.545200000002
2012-12-07,28,12,3021.4079000000015
2012-12-07,28,13,40175.3718
2012-12-07,28,14,26215.504600000007
2012-12-07,28,16,2882.5067000000004
2012-12-07,28,17,13691.119299999998
2012-12-07,28,18,65894.07190000001
2012-12-07,28,19,1477.1925999999999
2012-12-07,28,20,5283.4099000000015
2012-12-07,28,21,5673.421199999999
2012-12-07,28,22,9916.828800000003
2012-12-07,28,23,39001.417100000006
2012-12-07,28,24,11089.480599999999
2012-12-07,28,25,15431.937099999988
2012-12-07,28,26,13616.1215
2012-12-07,28,27,2632.0984000000003
2012-12-07,28,28,831.0754999999996
2012-12-07,28,29,7750.666800000005
2012-12-07,28,30,2754.5419000000006
2012-12-07,28,31,3458.2613
2012-12-07,28,32,12872.955600000003
2012-12-07,28,33,11215.671300000005
2012-12-07,28,34,16013.337300000003
2012-12-07,28,35,2701.502700000001
2012-12-07,28,36,2160.7083999999995
2012-12-07,28,37,1871.643399999999
2012-12-07,28,38,52281.62999999999
2012-12-07,28,40,47428.07160000001
2012-12-07,28,41,1791.3077000000003
2012-12-07,28,42,6342.991499999996
2012-12-07,28,44,6947.121099999994
2012-12-07,28,46,25474.384899999994
2012-12-07,28,49,11055.327199999994
2012-12-07,28,52,2991.0913000000014
2012-12-07,28,54,26.77800000000001
2012-12-07,28,55,15328.141199999995
2012-12-07,28,56,2710.162599999998
2012-12-07,28,59,4468.494499999999
2012-12-07,28,60,866.27
2012-12-07,28,67,8283.623999999998
2012-12-07,28,71,6069.683400000002
2012-12-07,28,72,55128.6103
2012-12-07,28,74,10761.008999999996
2012-12-07,28,79,45197.634800000014
2012-12-07,28,80,20057.691500000008
2012-12-07,28,81,22647.920699999984
2012-12-07,28,82,52993.601599999965
2012-12-07,28,83,11375.765399999997
2012-12-07,28,85,3079.6481999999965
2012-12-07,28,87,14181.89110000001
2012-12-07,28,90,86132.51410000001
2012-12-07,28,91,79192.99030000003
2012-12-07,28,92,100000.0
2012-12-07,28,93,72914.56069999997
2012-12-07,28,94,35336.614499999996
2012-12-07,28,95,92374.10599999997
2012-12-07,28,96,26305.224399999992
2012-12-07,28,97,31293.806499999984
2012-12-07,28,98,12545.706600000001
2012-12-07,28,99,1520.8743000000002
2012-12-14,28,1,35475.05300000003
2012-12-14,28,2,53580.80389999996
2012-12-14,28,3,10936.193599999999
2012-12-14,28,4,29015.392000000007
2012-12-14,28,5,53524.6062
2012-12-14,28,6,7539.103
2012-12-14,28,7,81720.61540000004
2012-12-14,28,8,35134.8723
2012-12-14,28,9,12833.50000000001
2012-12-14,28,10,17629.33959999999
2012-12-14,28,11,14692.217399999992
2012-12-14,28,12,2737.6478000000016
2012-12-14,28,13,35994.94949999996
2012-12-14,28,14,22944.996100000022
2012-12-14,28,16,2096.8446999999996
2012-12-14,28,17,12410.801299999994
2012-12-14,28,18,39966.77810000004
2012-12-14,28,19,1632.2398999999987
2012-12-14,28,20,4795.8021
2012-12-14,28,21,5438.0016
2012-12-14,28,22,11411.201500000001
2012-12-14,28,23,41688.718500000025
2012-12-14,28,24,11098.552700000002
2012-12-14,28,25,16632.814099999974
2012-12-14,28,26,14345.4862
2012-12-14,28,27,2876.4934999999987
2012-12-14,28,28,861.8295999999996
2012-12-14,28,29,8211.100800000007
2012-12-14,28,30,3062.4790000000003
2012-12-14,28,31,3453.4152999999997
2012-12-14,28,32,13016.669600000001
2012-12-14,28,33,12034.149700000004
2012-12-14,28,34,18265.475300000006
2012-12-14,28,35,2674.378699999999
2012-12-14,28,36,2738.452299999999
2012-12-14,28,37,1721.4307000000003
2012-12-14,28,38,46963.73350000002
2012-12-14,28,40,45635.7353
2012-12-14,28,41,2271.6414
2012-12-14,28,42,6086.0125999999955
2012-12-14,28,44,6880.303799999998
2012-12-14,28,45,33.14089999999998
2012-12-14,28,46,27983.317500000005
2012-12-14,28,49,10973.12420000001
2012-12-14,28,52,3196.2039999999997
2012-12-14,28,54,25.121900000000018
2012-12-14,28,55,19298.972700000017
2012-12-14,28,56,906.8936000000006
2012-12-14,28,58,5750.2597
2012-12-14,28,59,5311.277200000006
2012-12-14,28,60,1090.7420000000006
2012-12-14,28,67,11737.2672
2012-12-14,28,71,6410.5836
2012-12-14,28,72,66069.24569999996
2012-12-14,28,74,11783.234400000005
2012-12-14,28,79,42598.09369999999
2012-12-14,28,80,17967.856099999997
2012-12-14,28,81,21276.338899999988
2012-12-14,28,82,31918.13529999997
2012-12-14,28,83,5582.831499999999
2012-12-14,28,85,2237.9464
2012-12-14,28,87,12606.580800000005
2012-12-14,28,90,65453.08059999999
2012-12-14,28,91,50221.348199999986
2012-12-14,28,92,96443.77380000004
2012-12-14,28,93,46961.19099999997
2012-12-14,28,94,30503.384199999993
2012-12-14,28,95,82429.48999999998
2012-12-14,28,96,22413.865900000008
2012-12-14,28,97,20979.4505
2012-12-14,28,98,13121.336999999992
2012-12-14,28,99,1145.1485
2012-12-21,28,1,44423.94800000002
2012-12-21,28,2,54606.59129999997
2012-12-21,28,3,11091.381800000001
2012-12-21,28,4,29135.82020000001
2012-12-21,28,5,65035.2295
2012-12-21,28,6,9422.255599999999
2012-12-21,28,7,96002.4125
2012-12-21,28,8,36706.33009999998
2012-12-21,28,9,13166.49570000001
2012-12-21,28,10,17240.113899999986
2012-12-21,28,11,16739.489700000006
2012-12-21,28,12,2829.975999999999
2012-12-21,28,13,34928.163299999986
2012-12-21,28,14,27045.831100000007
2012-12-21,28,16,2457.5933999999997
2012-12-21,28,17,14447.648899999998
2012-12-21,28,18,33670.506400000006
2012-12-21,28,19,1624.8738999999998
